Area,Channel,LSUID,Subbasin,Landscape,%Subbasin,Category,Slope,Len1,Csl,Wid1,Dep1,Lat,Lon,Elev,HISTO_1,HISTO_2,HISTO_3,HISTO_4,HISTO_10,HISTO_NODA
334.94,"725","7250","61",NA,2.3,"0",12.65,1861.40,3.20,2.66,0.21,40.41,-4.78,845.74,51,0,0,0,0,0
326.38,"783","7830","57",NA,1.4,"0",33.62,2108.88,12.93,2.62,0.21,40.41,-4.57,856.41,50,0,0,0,0,0
4143.31,"863","8630","55",NA,7.9,"0",7.61,8126.22,1.09,12.05,0.58,40.39,-4.04,609.93,0,0,666,0,0,0
1973.81,"854","8540","70",NA,4.9,"0",20.17,7229.47,6.28,7.72,0.43,40.40,-2.16,1074.34,0,87,51,177,0,0
2652.63,"869","8690","46",NA,5.4,"0",6.20,6194.85,1.52,9.22,0.48,40.40,-3.79,672.59,0,0,420,0,0,0
187.25,"673","6730","63",NA,0.8,"0",21.63,1311.40,14.77,1.88,0.17,40.41,-4.43,631.54,30,0,0,0,1,0
2348.81,"865","8650","60",NA,4.9,"0",15.87,5969.85,6.08,8.57,0.46,40.38,-5.09,1578.22,374,0,0,0,0,3
2573.50,"684","6840","57",NA,10.7,"0",35.28,7299.44,17.01,9.06,0.48,40.38,-4.69,1202.04,407,0,6,0,0,0
5274.06,"508","5080","71",NA,91.3,"0",16.68,7238.05,4.62,13.93,0.64,40.37,-2.85,708.73,0,96,645,105,0,0
2107.38,"699","6990","55",NA,4.0,"0",13.87,13175.37,2.86,8.03,0.44,40.37,-4.20,621.83,174,0,166,0,0,0
171.75,"557","5570","52",NA,1.5,"0",6.66,2605.63,2.87,1.78,0.16,40.41,-3.49,562.46,0,0,18,8,0,0
1.81,"784","7840","124",NA,0.0,"0",11.26,110.36,4.81,0.12,0.03,40.42,-2.47,715.03,0,0,1,0,1,0
3034.69,"861","8610","70",NA,7.5,"0",24.51,7700.49,5.55,10.00,0.51,40.39,-2.11,1169.57,0,283,97,110,0,0
6088.00,"753","7530","62",NA,17.8,"0",34.81,7542.64,4.00,15.18,0.67,40.39,-1.97,1364.26,0,917,63,0,0,0
59.63,"683","6830","57",NA,0.2,"0",15.10,1059.62,11.47,0.95,0.11,40.41,-4.67,768.64,10,0,0,0,0,0
4294.63,"862","8620","58",NA,27.3,"0",14.29,6934.80,2.77,12.31,0.58,40.38,-2.60,934.61,0,12,154,526,0,0
615.25,"688","6880","60",NA,1.3,"0",19.84,1775.30,8.37,3.84,0.27,40.40,-4.78,856.90,95,0,0,0,0,0
85.31,"687","6870","57",NA,0.4,"0",14.25,1151.04,6.22,1.17,0.12,40.40,-4.76,802.23,12,0,0,0,0,0
1554.94,"875","8750","57",NA,6.4,"0",38.27,6299.14,17.21,6.69,0.39,40.39,-4.64,1302.72,247,0,0,0,0,0
3262.88,"866","8660","63",NA,13.6,"0",28.35,7888.36,11.53,10.44,0.52,40.38,-4.50,1041.77,524,0,0,0,0,0
56.63,"796","7960","34",NA,0.1,"0",38.66,1354.59,17.58,0.92,0.10,40.42,-2.81,778.59,0,8,0,0,0,0
2.81,"751","7510","63",NA,0.0,"0",16.75,210.36,10.71,0.15,0.03,40.41,-4.44,589.04,1,0,0,0,0,0
3189.50,"513","5130","72",NA,100.0,"0",7.86,8585.84,1.61,10.30,0.52,40.39,-3.49,592.40,0,0,313,193,0,0
13.50,"719","7190","61",NA,0.1,"0",8.95,753.55,8.48,0.39,0.06,40.41,-4.76,795.62,3,0,0,0,0,0
1978.25,"726","7260","73",NA,9.8,"0",14.05,7865.13,4.35,7.73,0.43,40.39,-2.52,828.46,0,17,42,256,1,0
1211.31,"512","5120","34",NA,1.9,"0",40.34,4621.32,6.79,5.76,0.35,40.40,-2.81,768.78,0,140,45,5,5,0
1968.81,"715","7150","59",NA,8.0,"0",8.88,6843.38,1.43,7.71,0.43,40.39,-3.45,604.51,0,0,134,183,0,0
1834.00,"701","7010","70",NA,4.5,"0",17.88,5365.56,6.45,7.39,0.42,40.39,-2.29,910.23,0,84,212,0,0,0
533.94,"592","5920","69",NA,19.0,"0",30.67,2641.73,13.98,3.52,0.25,40.40,-4.31,698.94,83,0,0,0,0,0
659.38,"604","6040","74",NA,20.5,"0",9.33,5467.34,2.40,4.00,0.28,40.40,-2.70,747.82,0,0,106,0,0,0
1711.19,"870","8700","57",NA,7.1,"0",36.14,6234.49,18.38,7.09,0.40,40.37,-4.75,1285.83,278,0,0,0,0,0
3748.13,"860","8600","57",NA,15.5,"0",40.47,6783.76,15.74,11.35,0.55,40.37,-4.58,1287.07,603,0,0,0,0,0
2256.25,"844","8440","46",NA,4.6,"0",6.68,9272.24,1.21,8.37,0.45,40.38,-3.63,636.48,0,0,89,268,0,0
433.94,"761","7610","51",NA,0.6,"0",13.68,2892.77,2.62,3.11,0.23,40.40,-3.07,802.41,0,61,0,9,0,0
3146.44,"766","7660","63",NA,13.1,"0",18.29,6077.69,11.10,10.22,0.52,40.37,-4.44,747.21,469,0,32,0,0,0
69.63,"730","7300","63",NA,0.3,"0",24.90,1069.97,18.05,1.04,0.11,40.40,-4.42,643.74,12,0,0,0,0,0
1586.56,"868","8680","51",NA,2.4,"0",9.09,9605.52,1.40,6.77,0.39,40.40,-3.01,867.54,0,139,112,0,0,0
208.31,"601","6010","46",NA,0.4,"0",5.04,4208.45,2.25,2.00,0.17,40.40,-3.69,592.96,0,0,13,19,0,0
727.19,"778","7780","60",NA,1.5,"0",19.73,3758.15,7.45,4.24,0.29,40.37,-5.04,1369.68,119,0,0,0,0,0
1834.63,"843","8430","70",NA,4.5,"0",13.62,8645.46,4.32,7.39,0.42,40.38,-2.20,983.98,0,0,293,0,0,0
2533.06,"864","8640","60",NA,5.3,"0",37.04,7453.74,14.84,8.97,0.47,40.36,-4.80,1299.08,404,0,0,0,0,0
4513.69,"859","8590","75",NA,71.5,"0",6.50,8494.42,0.50,12.69,0.60,40.37,-3.57,626.46,0,0,19,702,0,0
1983.25,"834","8340","68",NA,15.3,"0",12.13,10563.97,2.87,7.74,0.43,40.37,-4.23,644.99,295,0,20,0,0,0
1688.75,"503","5030","76",NA,3.3,"0",17.02,8900.49,3.70,7.03,0.40,40.37,-2.94,767.66,0,91,128,50,0,0
858.69,"532","5320","64",NA,5.1,"0",51.50,1652.82,22.97,4.69,0.31,40.37,-2.80,786.01,0,66,68,0,1,0
1809.38,"858","8580","74",NA,56.3,"0",8.88,7410.54,4.33,7.33,0.41,40.39,-2.67,789.53,0,0,147,147,0,0
4782.38,"746","7460","73",NA,23.7,"0",12.49,9549.75,2.03,13.13,0.61,40.38,-2.47,832.57,0,75,102,587,1,0
5020.31,"709","7090","51",NA,7.5,"0",10.71,6644.11,1.53,13.52,0.62,40.36,-3.22,806.19,0,526,141,128,0,0
2141.44,"560","5600","51",NA,3.2,"0",16.21,6275.91,3.57,8.11,0.44,40.38,-3.15,779.62,0,152,97,90,0,0
803.69,"742","7420","55",NA,1.5,"0",9.86,3348.83,4.99,4.50,0.30,40.39,-4.16,549.49,25,0,105,0,0,0
45.69,"534","5340","64",NA,0.3,"0",38.79,1442.46,13.73,0.81,0.10,40.40,-2.78,762.72,0,5,1,0,1,0
33.81,"693","6930","60",NA,0.1,"0",42.44,522.49,33.36,0.67,0.08,40.39,-4.89,1092.74,4,0,0,0,0,0
2249.44,"857","8570","70",NA,5.5,"0",8.05,7955.21,2.17,8.35,0.45,40.36,-2.33,898.29,0,109,61,190,0,0
4558.94,"839","8390","60",NA,9.5,"0",32.91,6983.76,12.36,12.76,0.60,40.34,-4.90,1456.96,728,0,0,0,0,0
1396.06,"703","7030","55",NA,2.6,"0",11.19,6664.83,3.05,6.27,0.37,40.37,-4.17,557.32,56,0,167,0,0,0
2076.06,"711","7110","70",NA,5.1,"0",19.79,6522.67,2.40,7.96,0.44,40.37,-2.24,952.47,0,115,208,7,0,0
2160.56,"851","8510","60",NA,4.5,"0",19.92,7589.09,8.75,8.15,0.44,40.35,-4.95,1488.10,348,0,0,0,0,0
1772.00,"852","8520","64",NA,10.5,"0",15.81,6649.45,2.25,7.24,0.41,40.36,-2.77,789.02,0,70,212,0,0,0
2557.63,"785","7850","59",NA,10.4,"0",9.74,8511.89,0.69,9.02,0.48,40.37,-3.36,756.69,0,186,156,66,0,0
11.75,"533","5330","64",NA,0.1,"0",58.47,782.84,26.04,0.36,0.06,40.40,-2.78,766.42,0,0,3,0,0,0
2719.88,"586","5860","68",NA,20.9,"0",25.14,7965.13,3.60,9.36,0.49,40.36,-4.28,672.20,432,0,0,0,4,0
3309.81,"840","8400","46",NA,6.8,"0",4.24,9530.82,1.01,10.53,0.53,40.36,-3.78,668.34,0,0,529,0,0,0
166.50,"599","5990","46",NA,0.3,"0",5.71,2318.50,1.71,1.75,0.16,40.38,-3.69,578.24,0,0,24,2,0,0
1634.06,"855","8550","46",NA,3.4,"0",4.18,9078.74,1.14,6.90,0.40,40.37,-3.73,626.19,0,0,261,0,0,0
1554.50,"738","7380","70",NA,3.8,"0",13.43,7058.02,3.16,6.69,0.39,40.36,-2.16,977.73,0,0,202,49,0,0
20.81,"702","7020","60",NA,0.0,"0",13.31,678.55,8.77,0.50,0.07,40.37,-5.02,1233.90,3,0,0,0,0,0
4053.69,"846","8460","68",NA,31.2,"0",16.79,8238.36,5.36,11.89,0.57,40.35,-4.36,702.52,658,0,0,0,0,0
2362.56,"853","8530","51",NA,3.5,"0",10.28,8129.78,1.30,8.60,0.46,40.37,-3.06,823.14,0,185,175,19,0,0
64.56,"591","5910","68",NA,0.5,"0",31.24,1544.24,10.65,0.99,0.11,40.38,-4.31,637.03,7,0,0,0,0,0
1811.44,"831","8310","59",NA,7.4,"0",2.57,11337.93,0.50,7.34,0.41,40.36,-3.30,815.17,0,295,1,0,0,0
2731.38,"837","8370","76",NA,5.3,"0",10.72,8941.17,2.19,9.38,0.49,40.35,-2.96,755.14,0,111,132,193,0,0
1043.50,"597","5970","46",NA,2.1,"0",6.30,5166.29,1.85,5.27,0.33,40.37,-3.67,600.85,0,0,76,98,0,0
745.50,"607","6070","74",NA,23.2,"0",9.14,4583.45,2.89,4.31,0.29,40.36,-2.73,734.73,0,0,113,2,6,0
2375.94,"850","8500","55",NA,4.5,"0",10.27,6296.63,2.14,8.63,0.46,40.36,-4.08,586.49,0,0,379,0,0,0
1736.56,"848","8480","60",NA,3.6,"0",21.53,5912.01,8.42,7.15,0.41,40.34,-5.08,1597.15,280,0,0,0,0,3
53.13,"588","5880","68",NA,0.4,"0",36.79,1046.75,19.34,0.88,0.10,40.37,-4.31,596.16,9,0,0,0,0,0
566.25,"706","7060","55",NA,1.1,"0",9.65,3240.25,2.89,3.65,0.26,40.36,-4.13,535.25,0,0,89,0,0,0
1909.25,"849","8490","60",NA,4.0,"0",25.67,6272.67,11.88,7.57,0.42,40.34,-5.01,1442.10,309,0,0,0,0,0
1291.94,"791","7910","73",NA,6.4,"0",16.33,3677.38,3.84,5.99,0.36,40.37,-2.42,850.70,0,40,29,140,0,0
10.63,"781","7810","60",NA,0.0,"0",20.39,431.07,17.80,0.34,0.05,40.37,-5.05,1332.18,2,0,0,0,0,0
1484.88,"856","8560","60",NA,3.1,"0",22.16,7821.20,7.99,6.51,0.38,40.34,-5.05,1548.10,233,0,0,0,0,0
1.06,"589","5890","68",NA,0.0,"0",47.82,106.07,15.83,0.08,0.02,40.37,-4.31,543.53,2,0,0,0,1,0
1814.13,"832","8320","77",NA,14.3,"0",10.77,8725.49,2.45,7.34,0.41,40.36,-3.43,636.22,0,14,96,179,0,0
3969.44,"824","8240","62",NA,11.6,"0",22.85,7320.15,4.22,11.74,0.57,40.33,-1.89,1529.84,0,568,40,0,0,22
5370.00,"842","8420","70",NA,13.2,"0",24.05,5981.98,5.40,14.08,0.64,40.35,-2.08,1189.98,0,331,478,41,0,9
55.31,"744","7440","70",NA,0.1,"0",7.62,1280.33,5.59,0.90,0.10,40.37,-2.15,952.74,0,0,4,4,0,0
1534.63,"847","8470","73",NA,7.6,"0",10.10,12230.39,1.72,6.64,0.39,40.34,-2.35,950.19,0,79,5,162,0,0
494.75,"504","5040","71",NA,8.6,"0",17.56,3906.67,6.42,3.37,0.25,40.36,-2.90,669.31,0,5,60,11,0,0
3581.19,"827","8270","63",NA,14.9,"0",23.10,7826.22,7.77,11.04,0.54,40.33,-4.49,865.17,534,0,21,0,15,0
336.31,"581","5810","68",NA,2.6,"0",10.69,6733.76,3.37,2.67,0.21,40.34,-4.21,532.99,20,0,37,0,0,0
3440.94,"616","6160","78",NA,8.6,"0",12.27,9328.31,3.39,10.78,0.54,40.35,-2.65,797.95,0,2,414,128,4,0
0.06,"765","7650","68",NA,0.0,"0",2.17,25.00,0.43,0.02,0.01,40.37,-4.30,518.00,1,0,0,0,1,0
156.56,"731","7310","51",NA,0.2,"0",17.47,1252.82,10.56,1.69,0.16,40.37,-3.12,697.76,0,2,4,20,0,0
1.44,"768","7680","68",NA,0.0,"0",19.53,216.42,18.65,0.10,0.02,40.37,-4.31,528.04,2,0,0,0,1,0
2243.94,"828","8280","76",NA,4.4,"0",12.23,5888.05,2.09,8.34,0.45,40.34,-3.01,784.34,0,98,62,198,0,0
7874.50,"808","8080","70",NA,19.4,"0",18.07,8209.07,4.94,17.71,0.75,40.30,-2.28,1005.58,0,226,645,389,0,3
3852.75,"598","5980","67",NA,5.0,"0",8.11,8804.78,1.18,11.54,0.56,40.34,-3.97,623.12,0,0,609,0,0,0
2859.13,"776","7760","73",NA,14.2,"0",13.01,7557.29,4.04,9.65,0.50,40.33,-2.46,851.88,0,14,46,397,0,0
2459.81,"835","8350","62",NA,7.2,"0",25.54,7293.69,3.26,8.81,0.47,40.33,-1.96,1426.72,0,324,22,39,0,9
3579.75,"826","8260","67",NA,4.7,"0",5.62,9005.82,0.97,11.04,0.54,40.33,-3.88,655.09,0,0,575,0,0,0
1092.06,"582","5820","75",NA,17.3,"0",10.13,5649.14,2.84,5.41,0.34,40.34,-3.52,591.65,0,0,31,140,0,0
1723.94,"845","8450","73",NA,8.5,"0",13.04,9732.60,2.21,7.12,0.41,40.34,-2.37,923.19,0,135,28,115,0,0
1775.75,"841","8410","51",NA,2.6,"0",11.50,8061.58,1.37,7.25,0.41,40.35,-3.08,798.22,0,95,169,19,0,0
5012.19,"1112","11120","79",NA,8.5,"0",9.17,7010.54,0.75,13.51,0.62,40.30,-3.28,771.82,0,572,84,148,0,0
209.19,"727","7270","51",NA,0.3,"0",12.74,2836.70,6.72,2.01,0.17,40.36,-3.13,683.68,0,2,12,19,0,0
2.31,"510","5100","71",NA,0.0,"0",58.72,306.07,41.09,0.13,0.03,40.36,-2.82,698.81,0,1,0,0,0,0
298.75,"695","6950","55",NA,0.6,"0",15.11,5082.72,3.65,2.49,0.20,40.34,-4.20,522.51,0,0,47,0,0,0
2.56,"509","5090","71",NA,0.0,"0",58.21,170.71,40.36,0.14,0.03,40.36,-2.82,665.95,0,2,0,0,0,0
260.94,"531","5310","64",NA,1.5,"0",43.00,1521.75,18.71,2.29,0.19,40.35,-2.82,757.28,0,45,0,0,0,0
2571.63,"825","8250","78",NA,6.4,"0",13.58,8180.82,3.04,9.05,0.48,40.34,-2.57,939.10,0,7,51,352,0,0
150.94,"595","5950","46",NA,0.3,"0",7.62,2997.05,1.61,1.65,0.15,40.35,-3.67,575.60,0,0,20,4,0,0
482.94,"511","5110","77",NA,3.8,"0",4.91,3169.54,4.42,3.32,0.24,40.35,-3.48,549.83,0,0,72,5,2,0
4133.31,"594","5940","46",NA,8.5,"0",5.59,8627.26,0.92,12.03,0.58,40.33,-3.65,587.86,0,0,436,226,0,0
6978.13,"809","8090","70",NA,17.2,"0",17.31,7588.05,5.46,16.48,0.71,40.30,-2.21,1020.47,0,211,904,0,0,6
75.13,"717","7170","70",NA,0.2,"0",8.28,1706.37,2.95,1.09,0.12,40.36,-2.22,904.70,0,0,14,0,0,0
6302.13,"815","8150","77",NA,49.8,"0",10.70,10542.95,1.30,15.50,0.68,40.31,-3.40,701.80,0,451,316,239,0,0
945.06,"583","5830","68",NA,7.3,"0",17.15,4837.74,6.06,4.96,0.32,40.33,-4.24,561.43,101,0,49,0,0,0
371.56,"754","7540","46",NA,0.8,"0",3.46,3611.70,0.96,2.84,0.22,40.34,-3.69,588.00,0,0,59,0,0,0
2014.81,"821","8210","55",NA,3.8,"0",9.17,6837.31,1.49,7.82,0.43,40.33,-4.04,630.40,0,0,319,0,0,0
2908.44,"558","5580","51",NA,4.3,"0",15.77,7853.74,2.66,9.75,0.50,40.34,-3.15,756.75,0,137,130,201,0,0
2995.25,"823","8230","63",NA,12.5,"0",19.18,8511.58,4.99,9.92,0.51,40.32,-4.45,811.58,466,0,17,0,0,0
1552.50,"838","8380","55",NA,2.9,"0",13.66,8232.29,1.52,6.69,0.39,40.34,-4.13,568.35,0,0,246,0,0,0
1143.88,"777","7770","76",NA,2.2,"0",13.77,8819.42,2.22,5.57,0.34,40.32,-2.98,730.71,0,28,73,84,0,0
5470.25,"499","4990","76",NA,10.6,"0",14.29,10839.71,2.13,14.24,0.64,40.30,-2.92,687.60,0,20,629,231,3,0
877.25,"506","5060","77",NA,6.9,"0",13.04,4424.87,3.08,4.75,0.31,40.33,-3.49,576.52,0,0,69,72,6,0
162.00,"723","7230","70",NA,0.4,"0",6.68,2166.73,2.45,1.72,0.16,40.34,-2.19,915.35,0,0,24,0,0,0
2286.81,"833","8330","46",NA,4.7,"0",3.09,8903.31,0.95,8.44,0.45,40.33,-3.74,638.46,0,0,357,3,0,0
572.44,"626","6260","80",NA,1.0,"0",10.80,6066.60,2.25,3.67,0.26,40.32,-2.74,750.13,0,0,88,0,1,0
294.81,"619","6190","64",NA,1.7,"0",37.37,2447.79,15.36,2.47,0.20,40.34,-2.80,804.34,0,23,25,0,1,0
1915.00,"793","7930","55",NA,3.6,"0",8.38,6018.07,1.42,7.58,0.42,40.31,-4.08,591.57,0,0,309,0,0,0
4561.94,"1113","11130","81",NA,8.6,"0",14.79,6406.98,3.36,12.77,0.60,40.29,-4.39,700.61,730,0,0,0,0,0
618.19,"507","5070","77",NA,4.9,"0",5.21,5503.42,2.48,3.85,0.27,40.33,-3.46,563.33,0,0,92,9,0,0
703.13,"584","5840","75",NA,11.1,"0",13.98,4222.36,2.78,4.16,0.28,40.32,-3.55,573.10,0,0,26,90,0,0
1851.69,"585","5850","82",NA,100.0,"0",11.99,5453.43,1.09,7.43,0.42,40.32,-3.58,586.29,0,0,83,214,0,0
1547.38,"836","8360","59",NA,6.3,"0",1.78,7061.88,0.47,6.67,0.39,40.33,-3.33,783.65,0,246,0,0,0,0
263.56,"501","5010","76",NA,0.5,"0",8.62,3189.21,3.09,2.31,0.19,40.34,-2.89,634.96,0,0,43,0,0,0
1449.00,"830","8300","70",NA,3.6,"0",18.84,7151.96,5.26,6.42,0.38,40.32,-2.15,1066.39,0,0,227,0,0,0
3179.25,"820","8200","78",NA,7.9,"0",15.86,8941.91,2.86,10.28,0.52,40.31,-2.54,934.53,0,0,84,428,0,0
3004.44,"811","8110","83",NA,20.5,"0",3.99,8319.73,0.87,9.94,0.51,40.30,-3.79,663.01,0,0,480,3,2,0
5157.50,"818","8180","67",NA,6.7,"0",5.36,7260.54,0.97,13.74,0.63,40.29,-3.86,657.86,0,0,824,0,0,0
3336.50,"770","7700","55",NA,6.3,"0",12.38,5542.34,1.89,10.58,0.53,40.31,-4.15,547.53,0,0,534,0,0,0
12046.88,"647","6470","64",NA,71.4,"0",17.09,7673.71,3.64,22.86,0.88,40.24,-2.79,856.50,0,488,1422,15,0,4
2808.31,"1070","10700","81",NA,5.3,"0",15.61,15358.21,3.13,9.54,0.49,40.28,-4.33,637.81,274,0,169,0,0,0
4341.38,"802","8020","76",NA,8.4,"0",18.59,7275.18,2.87,12.39,0.59,40.27,-2.84,872.07,0,494,188,1,9,0
3964.69,"819","8190","73",NA,19.6,"0",15.35,8267.64,2.04,11.74,0.57,40.30,-2.39,914.85,0,94,98,439,0,0
2132.75,"579","5790","81",NA,4.0,"0",9.36,8907.60,4.36,8.09,0.44,40.29,-4.25,515.42,73,0,274,0,0,0
6924.50,"817","8170","79",NA,11.8,"0",9.86,7565.87,0.61,16.40,0.71,40.29,-3.14,783.35,0,165,489,457,0,0
2070.75,"822","8220","73",NA,10.2,"0",11.72,7147.67,2.72,7.95,0.44,40.29,-2.45,900.83,0,0,35,295,0,0
2647.69,"806","8060","81",NA,5.0,"0",13.69,10967.22,4.30,9.21,0.48,40.30,-4.29,592.27,235,0,183,0,0,0
727.19,"623","6230","78",NA,1.8,"0",11.92,2966.73,4.25,4.24,0.29,40.31,-2.63,773.61,0,0,100,18,0,0
3673.50,"593","5930","67",NA,4.8,"0",8.14,7932.29,1.46,11.21,0.55,40.29,-3.96,612.08,0,0,589,0,0,0
217.81,"500","5000","76",NA,0.4,"0",13.43,1454.59,6.42,2.06,0.18,40.33,-2.90,612.70,0,0,32,0,0,0
1448.81,"813","8130","76",NA,2.8,"0",10.63,7740.87,2.26,6.42,0.38,40.31,-3.03,771.59,0,0,54,178,0,0
750.00,"580","5800","81",NA,1.4,"0",12.11,5210.23,5.19,4.32,0.29,40.31,-4.23,503.26,20,0,97,0,0,0
141.00,"505","5050","77",NA,1.1,"0",3.83,1401.04,0.56,1.59,0.15,40.32,-3.52,529.19,0,0,19,1,2,0
1470.63,"790","7900","80",NA,2.5,"0",10.50,4917.03,2.20,6.47,0.38,40.30,-2.73,751.84,0,0,226,8,3,0
2238.06,"637","6370","80",NA,3.8,"0",11.91,7688.36,2.53,8.33,0.45,40.29,-2.67,772.90,0,0,270,84,1,0
1909.00,"812","8120","83",NA,13.0,"0",2.50,8154.04,0.88,7.57,0.42,40.30,-3.71,610.16,0,0,286,20,0,0
485.44,"627","6270","78",NA,1.2,"0",11.75,2859.92,4.45,3.33,0.24,40.30,-2.62,782.32,0,0,66,10,0,0
2416.06,"810","8100","77",NA,19.1,"0",11.89,8053.00,2.16,8.72,0.46,40.28,-3.45,654.17,0,105,187,90,0,0
3173.44,"1084","10840","79",NA,5.4,"0",11.35,10188.67,2.16,10.27,0.52,40.28,-3.23,748.29,0,317,77,114,0,0
3230.31,"814","8140","84",NA,13.2,"0",9.24,10723.59,1.72,10.38,0.52,40.28,-3.50,589.28,0,74,327,112,2,0
342.13,"556","5560","51",NA,0.5,"0",14.86,3684.92,5.40,2.70,0.21,40.31,-3.20,745.33,0,24,11,21,0,0
1620.69,"816","8160","55",NA,3.1,"0",9.22,5349.87,1.56,6.86,0.40,40.29,-4.04,628.86,0,0,257,0,0,0
2714.63,"1085","10850","81",NA,5.1,"0",15.65,7299.45,7.42,9.35,0.49,40.27,-4.44,745.69,433,0,0,0,0,0
2732.75,"1116","11160","76",NA,5.3,"0",10.46,8116.61,1.34,9.39,0.49,40.26,-3.06,747.27,0,2,98,330,0,0
1682.94,"628","6280","83",NA,11.5,"0",6.25,4715.25,0.56,7.02,0.40,40.29,-3.62,576.15,0,0,185,88,0,0
852.25,"555","5550","79",NA,1.5,"0",17.09,3912.74,5.11,4.67,0.31,40.29,-3.20,725.84,0,26,37,73,0,0
5667.69,"645","6450","78",NA,14.1,"0",14.32,6853.73,3.80,14.54,0.65,40.27,-2.56,841.52,0,0,515,392,0,0
4888.19,"800","8000","81",NA,9.2,"0",11.38,8212.31,1.04,13.31,0.62,40.26,-4.15,570.60,0,0,785,0,0,0
1410.94,"801","8010","67",NA,1.8,"0",6.66,10010.85,1.25,6.31,0.37,40.27,-4.00,629.08,0,0,230,0,0,0
1680.50,"779","7790","83",NA,11.5,"0",3.43,5998.40,1.35,7.01,0.40,40.27,-3.73,619.40,0,0,255,11,0,0
137.25,"502","5020","84",NA,0.6,"0",19.89,1664.95,7.57,1.56,0.15,40.30,-3.55,570.89,0,0,10,12,0,0
3431.44,"1115","11150","79",NA,5.8,"0",5.63,8066.91,0.34,10.76,0.53,40.27,-3.35,749.61,0,496,19,33,0,0
4510.88,"1068","10680","76",NA,8.8,"0",11.60,10014.40,2.42,12.68,0.60,40.27,-3.00,709.93,0,0,126,594,0,0
3098.13,"805","8050","55",NA,5.9,"0",10.01,7505.51,1.40,10.12,0.51,40.26,-4.09,611.93,0,0,495,0,0,0
6220.69,"1069","10690","84",NA,25.4,"0",12.42,10480.08,1.68,15.38,0.68,40.25,-3.54,581.64,0,74,498,418,0,0
4390.88,"1275","12750","76",NA,8.5,"0",12.18,7614.83,1.73,12.48,0.59,40.24,-3.09,719.25,0,14,215,476,0,0
1401.75,"638","6380","83",NA,9.6,"0",4.88,7843.38,0.47,6.29,0.37,40.28,-3.68,596.61,0,0,142,79,0,0
1706.13,"652","6520","78",NA,4.3,"0",13.49,7246.93,4.11,7.08,0.40,40.26,-2.49,861.69,0,0,190,80,0,0
1459.44,"807","8070","80",NA,2.5,"0",11.45,8808.03,1.85,6.44,0.38,40.26,-2.73,791.13,0,0,144,87,0,0
884.81,"1097","10970","81",NA,1.7,"0",4.12,7988.36,1.25,4.77,0.31,40.25,-4.28,469.44,0,0,144,0,0,0
1718.00,"1261","12610","81",NA,3.2,"0",13.78,11166.49,2.50,7.11,0.41,40.24,-4.35,559.46,163,0,113,0,0,0
3301.50,"1277","12770","78",NA,8.2,"0",13.71,9166.91,1.99,10.52,0.53,40.26,-2.38,943.73,0,52,332,142,0,0
2457.75,"1114","11140","81",NA,4.6,"0",14.88,7370.16,3.25,8.81,0.47,40.25,-4.46,735.41,390,0,8,0,0,0
4354.13,"1274","12740","84",NA,17.8,"0",7.07,7373.71,0.63,12.41,0.59,40.24,-3.63,603.73,0,0,113,587,0,0
1543.88,"804","8040","83",NA,10.5,"0",3.82,10084.07,0.79,6.66,0.39,40.26,-3.79,660.85,0,0,242,5,0,0
3159.56,"799","7990","80",NA,5.4,"0",15.51,7208.76,3.51,10.24,0.52,40.25,-2.63,859.65,0,0,266,235,0,0
63.31,"639","6390","80",NA,0.1,"0",18.90,1896.75,7.96,0.98,0.11,40.27,-2.69,751.60,0,0,10,2,0,0
1.81,"764","7640","80",NA,0.0,"0",8.78,206.07,2.85,0.12,0.03,40.28,-2.68,716.14,0,0,3,0,0,0
632.38,"755","7550","67",NA,0.8,"0",9.97,2822.06,2.87,3.90,0.27,40.26,-3.93,606.07,0,0,100,0,0,0
4168.00,"648","6480","81",NA,7.8,"0",10.84,6635.53,1.64,12.09,0.58,40.23,-4.18,567.66,0,0,665,0,0,0
2216.81,"1276","12760","78",NA,5.5,"0",10.00,8845.46,2.20,8.28,0.45,40.26,-2.44,916.12,0,0,146,210,0,0
10.63,"498","4980","76",NA,0.0,"0",13.83,441.42,0.21,0.34,0.05,40.27,-2.96,586.98,0,0,1,0,0,0
1632.94,"1259","12590","81",NA,3.1,"0",7.52,9251.53,2.56,6.89,0.40,40.24,-4.32,496.36,7,0,254,0,0,0
3414.56,"649","6490","83",NA,23.3,"0",3.32,9374.02,0.51,10.73,0.53,40.24,-3.71,617.98,0,0,523,27,0,0
1578.56,"803","8030","67",NA,2.1,"0",6.57,7662.62,1.14,6.75,0.39,40.25,-3.88,655.11,0,0,252,0,0,0
4018.56,"1272","12720","67",NA,5.2,"0",6.35,6799.14,0.89,11.83,0.57,40.22,-4.02,613.72,0,0,642,3,0,0
6064.50,"1270","12700","85",NA,14.1,"0",3.00,10219.73,0.21,15.14,0.67,40.22,-3.78,640.60,0,0,945,29,0,0
31.44,"578","5780","81",NA,0.1,"0",3.43,911.40,0.39,0.64,0.08,40.26,-4.25,443.64,0,0,7,0,0,0
4145.94,"651","6510","80",NA,7.1,"0",15.44,6219.85,4.39,12.05,0.58,40.23,-2.69,832.88,0,0,233,435,0,0
